0,1,2
1306.0,40.0,0.0
9014.0,342.0,0.0
14500.0,56.0,0.0
29735.0,160.0,1.0
33303.0,233.0,0.0
6114.0,323.0,1.0
290.0,164.0,0.0
6937.0,258.0,0.0
7745.0,348.0,0.0
18487.0,241.0,1.0
27627.0,385.0,0.0
18184.0,311.0,0.0
11952.0,1.0,1.0
8163.0,280.0,0.0
2724.0,131.0,1.0
7573.0,139.0,0.0
17239.0,159.0,0.0
2040.0,328.0,0.0
21247.0,57.0,0.0
21491.0,305.0,0.0
26216.0,167.0,1.0
33714.0,282.0,0.0
5175.0,242.0,0.0
29551.0,337.0,1.0
23160.0,140.0,1.0
12443.0,277.0,1.0
29438.0,348.0,1.0
2853.0,247.0,0.0
7310.0,368.0,1.0
8769.0,247.0,1.0
27403.0,206.0,0.0
883.0,325.0,0.0
10259.0,79.0,0.0
32563.0,101.0,1.0
5001.0,19.0,1.0
19550.0,242.0,1.0
11983.0,266.0,0.0
20494.0,302.0,0.0
502.0,233.0,0.0
794.0,280.0,1.0
10947.0,276.0,0.0
12254.0,93.0,1.0
28138.0,227.0,0.0
7349.0,98.0,1.0
4079.0,291.0,0.0
8041.0,275.0,1.0
27722.0,142.0,0.0
23899.0,255.0,0.0
26036.0,300.0,0.0
33348.0,255.0,0.0
27003.0,64.0,0.0
31956.0,1.0,0.0
22967.0,181.0,0.0
17923.0,303.0,0.0
30731.0,56.0,1.0
28281.0,118.0,0.0
4714.0,269.0,0.0
3376.0,161.0,1.0
536.0,233.0,0.0
18798.0,342.0,0.0
11003.0,57.0,0.0
1851.0,149.0,1.0
32335.0,348.0,0.0
4942.0,337.0,0.0
31501.0,1.0,1.0
5004.0,334.0,0.0
27208.0,348.0,1.0
12979.0,12.0,0.0
6314.0,273.0,1.0
29786.0,178.0,1.0
33828.0,172.0,0.0
20453.0,158.0,0.0
27722.0,40.0,0.0
23499.0,255.0,1.0
34074.0,223.0,1.0
32223.0,274.0,1.0
22650.0,39.0,0.0
27420.0,329.0,0.0
26174.0,248.0,0.0
357.0,138.0,0.0
17848.0,300.0,1.0
17953.0,282.0,0.0
29649.0,67.0,1.0
29126.0,331.0,0.0
33616.0,22.0,0.0
16092.0,31.0,0.0
31866.0,294.0,0.0
10757.0,233.0,1.0
3037.0,161.0,1.0
8565.0,1.0,0.0
15844.0,260.0,0.0
20549.0,335.0,0.0
8974.0,206.0,1.0
34443.0,95.0,0.0
33303.0,357.0,0.0
16980.0,317.0,1.0
2800.0,110.0,0.0
20361.0,152.0,0.0
1896.0,207.0,0.0
34572.0,240.0,1.0
21720.0,71.0,0.0
2702.0,342.0,1.0
2669.0,289.0,0.0
24613.0,108.0,0.0
34188.0,282.0,0.0
16273.0,342.0,0.0
28658.0,303.0,0.0
20899.0,172.0,1.0
25525.0,294.0,0.0
12104.0,300.0,1.0
4905.0,15.0,0.0
8188.0,261.0,1.0
14673.0,13.0,0.0
8422.0,232.0,0.0
17848.0,266.0,0.0
12614.0,329.0,1.0
14803.0,348.0,1.0
23186.0,19.0,0.0
7934.0,149.0,0.0
33160.0,292.0,0.0
11984.0,269.0,1.0
13250.0,22.0,1.0
17750.0,366.0,1.0
1453.0,88.0,1.0
17077.0,172.0,0.0
9990.0,208.0,0.0
29729.0,1.0,0.0
11845.0,91.0,0.0
3934.0,40.0,1.0
16998.0,386.0,1.0
28083.0,348.0,1.0
17209.0,56.0,0.0
29802.0,48.0,1.0
34569.0,310.0,0.0
6891.0,215.0,0.0
8665.0,69.0,0.0
19481.0,273.0,1.0
8583.0,100.0,1.0
7310.0,355.0,1.0
22650.0,265.0,1.0
14719.0,140.0,0.0
22124.0,166.0,0.0
15913.0,319.0,1.0
23872.0,214.0,0.0
25214.0,331.0,1.0
7125.0,108.0,1.0
7443.0,258.0,0.0
1640.0,302.0,1.0
26094.0,235.0,0.0
3998.0,343.0,1.0
26128.0,178.0,1.0
17243.0,1.0,0.0
33864.0,303.0,0.0
75.0,199.0,0.0
10757.0,242.0,0.0
19147.0,294.0,0.0
12469.0,88.0,0.0
15111.0,336.0,1.0
25714.0,131.0,0.0
11439.0,215.0,0.0
9386.0,369.0,0.0
5652.0,61.0,1.0
17202.0,292.0,0.0
22705.0,142.0,1.0
25042.0,303.0,0.0
10200.0,331.0,0.0
23685.0,247.0,1.0
6511.0,242.0,0.0
14285.0,318.0,1.0
29153.0,62.0,0.0
29789.0,255.0,0.0
23703.0,98.0,1.0
22185.0,361.0,0.0
27716.0,309.0,1.0
8165.0,19.0,0.0
33618.0,1.0,0.0
32100.0,60.0,0.0
17279.0,166.0,0.0
17798.0,250.0,0.0
8063.0,355.0,0.0
27139.0,254.0,0.0
7621.0,40.0,0.0
32796.0,224.0,0.0
11405.0,354.0,0.0
20546.0,27.0,1.0
21323.0,1.0,0.0
14304.0,243.0,0.0
16980.0,288.0,1.0
17186.0,265.0,1.0
30731.0,142.0,0.0
24316.0,217.0,1.0
26893.0,324.0,1.0
10450.0,64.0,1.0
31873.0,334.0,0.0
7033.0,255.0,1.0
2049.0,369.0,0.0
10886.0,323.0,1.0
31994.0,22.0,0.0
28832.0,273.0,0.0
16563.0,365.0,1.0
1349.0,282.0,0.0
25560.0,9.0,0.0
9014.0,247.0,0.0
31120.0,129.0,0.0
29521.0,111.0,0.0
14748.0,48.0,1.0
19020.0,216.0,0.0
5923.0,342.0,0.0
26893.0,78.0,0.0
14821.0,244.0,0.0
14465.0,173.0,0.0
20924.0,239.0,1.0
11246.0,20.0,1.0
32953.0,19.0,0.0
667.0,122.0,0.0
18229.0,104.0,0.0
7152.0,348.0,1.0
453.0,39.0,1.0
3040.0,48.0,1.0
22419.0,348.0,1.0
23808.0,278.0,1.0
21134.0,140.0,0.0
3016.0,221.0,0.0
5298.0,221.0,0.0
14862.0,266.0,0.0
2800.0,331.0,0.0
4779.0,88.0,0.0
7096.0,207.0,0.0
34262.0,368.0,0.0
234.0,153.0,0.0
29184.0,282.0,0.0
3228.0,134.0,0.0
2238.0,290.0,0.0
19977.0,108.0,0.0
31570.0,255.0,0.0
19245.0,261.0,0.0
6446.0,317.0,0.0
7828.0,122.0,0.0
21013.0,140.0,0.0
4056.0,149.0,0.0
20071.0,173.0,0.0
28301.0,134.0,0.0
19245.0,138.0,0.0
32305.0,295.0,0.0
16414.0,174.0,1.0
13168.0,372.0,1.0
4113.0,9.0,0.0
29455.0,380.0,0.0
16092.0,63.0,0.0
7352.0,282.0,1.0
24012.0,385.0,0.0
30775.0,181.0,0.0
18215.0,215.0,0.0
2604.0,9.0,1.0
8163.0,334.0,1.0
28400.0,212.0,0.0
31458.0,212.0,1.0
27584.0,348.0,1.0
30507.0,161.0,0.0
22857.0,218.0,1.0
18978.0,255.0,1.0
16273.0,244.0,1.0
3612.0,1.0,1.0
25070.0,302.0,1.0
32814.0,201.0,0.0
16983.0,131.0,1.0
4159.0,123.0,0.0
20078.0,62.0,1.0
32680.0,233.0,1.0
6528.0,224.0,0.0
19226.0,275.0,0.0
15754.0,292.0,0.0
22115.0,247.0,1.0
2799.0,368.0,0.0
3931.0,11.0,0.0
15877.0,274.0,1.0
14832.0,386.0,1.0
23685.0,108.0,1.0
8744.0,40.0,0.0
23369.0,285.0,0.0
12513.0,112.0,0.0
6730.0,255.0,1.0
34278.0,104.0,0.0
34209.0,243.0,0.0
6462.0,134.0,0.0
34209.0,331.0,0.0
15492.0,349.0,1.0
12000.0,9.0,0.0
6832.0,88.0,0.0
511.0,172.0,0.0
17182.0,319.0,0.0
8097.0,282.0,0.0
22139.0,328.0,1.0
11534.0,29.0,0.0
17181.0,157.0,0.0
19635.0,199.0,0.0
21902.0,369.0,0.0
3745.0,252.0,0.0
9232.0,172.0,0.0
8576.0,255.0,1.0
1484.0,211.0,0.0
12254.0,288.0,0.0
25070.0,368.0,0.0
30077.0,129.0,0.0
32723.0,348.0,1.0
6237.0,285.0,0.0
7291.0,282.0,0.0
29266.0,378.0,0.0
25070.0,277.0,0.0
15576.0,292.0,0.0
21472.0,303.0,0.0
21928.0,334.0,0.0
32849.0,328.0,1.0
17301.0,71.0,0.0
10947.0,292.0,0.0
14629.0,261.0,0.0
9579.0,227.0,0.0
25338.0,266.0,0.0
33175.0,308.0,1.0
27032.0,240.0,0.0
11115.0,325.0,0.0
12782.0,292.0,0.0
23007.0,131.0,1.0
12703.0,142.0,0.0
6405.0,273.0,0.0
7528.0,364.0,0.0
13565.0,361.0,0.0
30725.0,241.0,0.0
8583.0,15.0,1.0
26393.0,302.0,1.0
15259.0,179.0,0.0
30183.0,348.0,0.0
27377.0,56.0,0.0
14696.0,294.0,1.0
9280.0,372.0,0.0
3186.0,317.0,1.0
2669.0,44.0,0.0
8270.0,108.0,1.0
22939.0,280.0,1.0
136.0,142.0,1.0
1619.0,104.0,0.0
27117.0,248.0,0.0
23395.0,212.0,0.0
8511.0,40.0,1.0
28667.0,348.0,1.0
20537.0,9.0,0.0
16092.0,90.0,0.0
19614.0,348.0,1.0
6923.0,348.0,0.0
34417.0,253.0,0.0
17451.0,385.0,0.0
19497.0,12.0,0.0
30295.0,207.0,0.0
12551.0,157.0,0.0
26393.0,308.0,0.0
13346.0,342.0,0.0
10601.0,122.0,1.0
15663.0,227.0,0.0
753.0,287.0,0.0
12087.0,60.0,0.0
17750.0,149.0,1.0
20841.0,208.0,0.0
24255.0,56.0,0.0
21370.0,380.0,0.0
25714.0,268.0,0.0
8269.0,342.0,0.0
18440.0,247.0,0.0
9862.0,286.0,1.0
3127.0,355.0,0.0
8813.0,211.0,1.0
627.0,25.0,0.0
10119.0,275.0,0.0
11493.0,112.0,0.0
8209.0,273.0,0.0
17454.0,65.0,1.0
12614.0,7.0,1.0
1331.0,27.0,0.0
11115.0,60.0,0.0
17137.0,280.0,1.0
6198.0,324.0,1.0
19888.0,155.0,0.0
22967.0,250.0,0.0
16022.0,164.0,0.0
2669.0,298.0,0.0
22388.0,199.0,0.0
4826.0,343.0,0.0
17603.0,9.0,0.0
23779.0,194.0,0.0
3832.0,167.0,0.0
29261.0,233.0,0.0
21247.0,273.0,0.0
17280.0,305.0,0.0
11704.0,308.0,0.0
3183.0,199.0,0.0
23872.0,352.0,0.0
6511.0,329.0,1.0
6180.0,300.0,1.0
22674.0,364.0,1.0
2646.0,258.0,0.0
5175.0,104.0,0.0
18724.0,216.0,1.0
29164.0,122.0,0.0
19111.0,208.0,0.0
23321.0,386.0,1.0
23227.0,250.0,0.0
24579.0,164.0,0.0
20485.0,106.0,1.0
23472.0,7.0,0.0
28443.0,60.0,0.0
19876.0,243.0,0.0
794.0,223.0,0.0
34537.0,1.0,0.0
22511.0,181.0,0.0
28976.0,355.0,0.0
6956.0,108.0,0.0
8891.0,216.0,0.0
11487.0,212.0,0.0
15353.0,325.0,0.0
18266.0,142.0,1.0
4260.0,258.0,1.0
16022.0,211.0,0.0
5886.0,289.0,0.0
28366.0,20.0,0.0
10336.0,273.0,1.0
23897.0,37.0,0.0
22511.0,343.0,0.0
12614.0,69.0,1.0
28646.0,357.0,0.0
25065.0,365.0,0.0
11470.0,1.0,0.0
21095.0,323.0,0.0
3037.0,111.0,0.0
26418.0,375.0,1.0
19419.0,319.0,1.0
21247.0,277.0,0.0
30513.0,108.0,1.0
9437.0,161.0,0.0
16396.0,172.0,1.0
6157.0,27.0,0.0
8028.0,233.0,1.0
20839.0,212.0,1.0
30246.0,334.0,0.0
23922.0,106.0,1.0
8541.0,112.0,0.0
10638.0,314.0,0.0
21771.0,273.0,1.0
21751.0,294.0,0.0
23708.0,255.0,0.0
13998.0,196.0,0.0
33354.0,275.0,1.0
30139.0,215.0,0.0
6511.0,221.0,1.0
3348.0,167.0,1.0
10449.0,303.0,0.0
28971.0,305.0,1.0
3931.0,243.0,1.0
6718.0,173.0,0.0
29766.0,142.0,1.0
27716.0,126.0,0.0
23967.0,332.0,0.0
9641.0,268.0,0.0
20042.0,167.0,0.0
10775.0,1.0,1.0
14344.0,385.0,0.0
18064.0,123.0,0.0
33423.0,159.0,1.0
23897.0,369.0,0.0
23967.0,209.0,0.0
17346.0,92.0,0.0
6537.0,12.0,0.0
11115.0,62.0,1.0
6221.0,27.0,0.0
16022.0,248.0,0.0
29735.0,142.0,0.0
30777.0,258.0,0.0
14593.0,365.0,0.0
9948.0,361.0,0.0
27628.0,386.0,0.0
28366.0,284.0,0.0
9974.0,279.0,0.0
8974.0,12.0,1.0
8182.0,142.0,0.0
27716.0,295.0,0.0
11593.0,68.0,0.0
1671.0,235.0,0.0
27524.0,255.0,1.0
4121.0,142.0,1.0
26680.0,285.0,0.0
4008.0,255.0,1.0
31594.0,378.0,1.0
246.0,173.0,1.0
10556.0,232.0,0.0
13112.0,14.0,0.0
1327.0,261.0,1.0
27420.0,149.0,0.0
12209.0,160.0,0.0
31120.0,240.0,0.0
17186.0,331.0,1.0
25948.0,164.0,0.0
2879.0,336.0,1.0
16422.0,221.0,1.0
5923.0,48.0,1.0
16900.0,306.0,0.0
17346.0,1.0,0.0
33707.0,88.0,0.0
29929.0,112.0,0.0
6528.0,100.0,0.0
29521.0,159.0,0.0
6540.0,348.0,1.0
13277.0,261.0,0.0
7529.0,254.0,1.0
246.0,280.0,1.0
17310.0,365.0,1.0
12050.0,348.0,1.0
27749.0,40.0,0.0
10601.0,88.0,0.0
27732.0,250.0,0.0
19226.0,206.0,0.0
33371.0,174.0,0.0
27730.0,273.0,0.0
15614.0,348.0,0.0
685.0,110.0,0.0
2475.0,106.0,1.0
6340.0,322.0,0.0
26236.0,372.0,0.0
19660.0,167.0,0.0
16563.0,167.0,1.0
19886.0,269.0,0.0
23588.0,56.0,0.0
25214.0,359.0,0.0
9230.0,64.0,0.0
25657.0,131.0,0.0
5327.0,283.0,1.0
31417.0,348.0,0.0
21894.0,174.0,0.0
8417.0,302.0,0.0
10461.0,366.0,0.0
14870.0,216.0,0.0
31660.0,361.0,0.0
7838.0,149.0,0.0
11153.0,318.0,0.0
14322.0,1.0,1.0
17381.0,232.0,0.0
6016.0,207.0,0.0
18847.0,285.0,0.0
2193.0,142.0,0.0
33327.0,300.0,0.0
29602.0,361.0,0.0
27401.0,22.0,0.0
10461.0,215.0,0.0
3931.0,383.0,1.0
34338.0,161.0,0.0
4728.0,158.0,0.0
553.0,336.0,0.0
10606.0,247.0,1.0
11310.0,222.0,0.0
2595.0,322.0,0.0
3656.0,282.0,0.0
10947.0,247.0,1.0
657.0,174.0,1.0
5004.0,344.0,0.0
27836.0,214.0,0.0
32228.0,380.0,0.0
15094.0,1.0,1.0
10722.0,281.0,1.0
1349.0,276.0,0.0
471.0,280.0,0.0
33707.0,211.0,0.0
10430.0,279.0,0.0
11663.0,140.0,0.0
31630.0,122.0,0.0
22649.0,69.0,0.0
20449.0,373.0,1.0
1536.0,302.0,0.0
9191.0,20.0,1.0
8435.0,319.0,1.0
32402.0,275.0,1.0
29735.0,300.0,1.0
8666.0,69.0,0.0
17239.0,168.0,0.0
16097.0,152.0,0.0
33100.0,59.0,0.0
17202.0,160.0,0.0
11115.0,254.0,1.0
24027.0,380.0,1.0
33400.0,296.0,0.0
30968.0,300.0,0.0
15573.0,308.0,0.0
19511.0,263.0,0.0
9264.0,261.0,0.0
15259.0,142.0,0.0
17923.0,131.0,0.0
32100.0,361.0,0.0
32228.0,108.0,1.0
21301.0,372.0,0.0
4713.0,166.0,0.0
30032.0,261.0,0.0
13911.0,344.0,0.0
10947.0,207.0,0.0
1210.0,138.0,0.0
33175.0,15.0,1.0
31855.0,20.0,1.0
9704.0,25.0,0.0
30855.0,277.0,0.0
22890.0,199.0,0.0
5875.0,319.0,0.0
11845.0,154.0,0.0
27370.0,308.0,0.0
17588.0,1.0,1.0
27679.0,174.0,1.0
14225.0,161.0,0.0
29369.0,53.0,0.0
3314.0,269.0,0.0
9503.0,328.0,1.0
14657.0,162.0,1.0
28187.0,268.0,0.0
14664.0,40.0,0.0
79.0,287.0,0.0
24978.0,154.0,1.0
4152.0,134.0,0.0
29309.0,275.0,1.0
15257.0,161.0,1.0
13250.0,290.0,0.0
11962.0,282.0,0.0
294.0,331.0,0.0
32228.0,240.0,0.0
20541.0,240.0,1.0
16687.0,166.0,0.0
2941.0,216.0,0.0
17804.0,305.0,0.0
22790.0,217.0,0.0
5857.0,300.0,1.0
29050.0,261.0,1.0
28976.0,285.0,0.0
7828.0,386.0,0.0
36.0,335.0,0.0
17202.0,232.0,1.0
18585.0,302.0,1.0
13346.0,269.0,0.0
33887.0,240.0,1.0
23416.0,250.0,0.0
21997.0,242.0,1.0
1327.0,138.0,0.0
6425.0,255.0,0.0
14569.0,40.0,0.0
20666.0,331.0,0.0
30616.0,268.0,0.0
12404.0,1.0,0.0
23685.0,334.0,0.0
19595.0,174.0,1.0
5598.0,285.0,0.0
31630.0,124.0,0.0
21946.0,109.0,0.0
6188.0,161.0,0.0
29153.0,361.0,0.0
32305.0,287.0,0.0
14280.0,255.0,1.0
5306.0,274.0,0.0
8747.0,195.0,1.0
25852.0,172.0,0.0
16092.0,83.0,0.0
27612.0,179.0,0.0
30878.0,354.0,0.0
30646.0,40.0,0.0
22803.0,258.0,0.0
3353.0,290.0,0.0
7025.0,335.0,0.0
11778.0,324.0,1.0
4014.0,67.0,1.0
28163.0,247.0,1.0
6732.0,357.0,0.0
7096.0,285.0,0.0
8435.0,145.0,0.0
4167.0,221.0,1.0
3885.0,7.0,0.0
33100.0,244.0,0.0
8422.0,39.0,1.0
10374.0,221.0,1.0
6542.0,221.0,0.0
8858.0,112.0,1.0
4826.0,98.0,0.0
20982.0,69.0,0.0
33160.0,92.0,1.0
17381.0,112.0,0.0
5565.0,337.0,0.0
15044.0,60.0,0.0
27351.0,157.0,0.0
8858.0,280.0,0.0
22177.0,247.0,1.0
25863.0,162.0,0.0
5224.0,149.0,1.0
5298.0,149.0,1.0
28374.0,348.0,1.0
26644.0,106.0,0.0
29214.0,233.0,1.0
21893.0,255.0,0.0
28416.0,98.0,1.0
7239.0,200.0,1.0
18618.0,164.0,0.0
6841.0,282.0,1.0
2939.0,67.0,0.0
10725.0,216.0,0.0
15100.0,368.0,0.0
19660.0,166.0,1.0
10016.0,247.0,0.0
23808.0,124.0,0.0
20801.0,85.0,1.0
16847.0,60.0,0.0
5831.0,29.0,0.0
11590.0,328.0,0.0
31873.0,232.0,0.0
32426.0,164.0,0.0
7117.0,348.0,1.0
6188.0,39.0,0.0
31379.0,233.0,1.0
21829.0,39.0,1.0
1605.0,378.0,1.0
14696.0,300.0,0.0
7512.0,231.0,0.0
7082.0,94.0,1.0
29602.0,9.0,0.0
21628.0,273.0,0.0
15045.0,19.0,0.0
14285.0,271.0,1.0
4301.0,140.0,0.0
20294.0,334.0,0.0
2112.0,222.0,0.0
23897.0,350.0,0.0
33423.0,265.0,0.0
27532.0,15.0,1.0
25352.0,282.0,1.0
18271.0,15.0,0.0
17476.0,323.0,1.0
30924.0,207.0,1.0
28431.0,290.0,0.0
4149.0,104.0,1.0
22865.0,48.0,1.0
2112.0,282.0,0.0
15834.0,20.0,0.0
15479.0,222.0,0.0
1658.0,9.0,0.0
31601.0,378.0,1.0
30322.0,259.0,0.0
5175.0,164.0,1.0
28792.0,342.0,0.0
3799.0,212.0,1.0
18519.0,348.0,1.0
21720.0,266.0,1.0
10383.0,328.0,1.0
6879.0,178.0,0.0
357.0,369.0,0.0
863.0,106.0,1.0
32355.0,247.0,0.0
28377.0,317.0,1.0
8139.0,154.0,1.0
1713.0,122.0,0.0
27003.0,13.0,0.0
30641.0,305.0,0.0
27309.0,331.0,1.0
30443.0,273.0,1.0
27959.0,172.0,0.0
12254.0,161.0,0.0
26680.0,276.0,0.0
31630.0,25.0,0.0
12168.0,252.0,1.0
32131.0,231.0,0.0
4359.0,142.0,1.0
12532.0,218.0,0.0
667.0,12.0,0.0
2799.0,274.0,0.0
22191.0,114.0,0.0
21478.0,213.0,0.0
29969.0,365.0,0.0
26871.0,9.0,0.0
32211.0,266.0,0.0
20841.0,14.0,0.0
6511.0,153.0,0.0
26973.0,235.0,0.0
27612.0,288.0,0.0
3118.0,157.0,0.0
4446.0,142.0,1.0
13590.0,20.0,1.0
13450.0,72.0,1.0
6947.0,9.0,1.0
31582.0,20.0,0.0
31015.0,92.0,0.0
31680.0,282.0,1.0
13431.0,65.0,1.0
29331.0,233.0,1.0
17828.0,142.0,0.0
14340.0,319.0,0.0
19518.0,291.0,0.0
9599.0,19.0,1.0
3854.0,153.0,1.0
29986.0,138.0,0.0
2077.0,40.0,1.0
21720.0,166.0,0.0
62.0,122.0,0.0
34043.0,364.0,1.0
25370.0,321.0,1.0
2599.0,285.0,0.0
15592.0,280.0,0.0
15435.0,123.0,1.0
15491.0,240.0,1.0
17322.0,378.0,0.0
7125.0,155.0,1.0
26871.0,134.0,0.0
10216.0,174.0,1.0
19217.0,354.0,0.0
7658.0,101.0,1.0
13565.0,108.0,0.0
30124.0,12.0,1.0
2908.0,282.0,0.0
8422.0,240.0,0.0
15111.0,242.0,0.0
33889.0,233.0,0.0
11526.0,330.0,0.0
26097.0,354.0,1.0
6425.0,283.0,0.0
29153.0,329.0,1.0
24297.0,9.0,0.0
12703.0,342.0,0.0
26871.0,111.0,0.0
23472.0,181.0,0.0
28187.0,296.0,0.0
16844.0,366.0,1.0
26927.0,255.0,1.0
2037.0,29.0,0.0
2669.0,288.0,0.0
13005.0,259.0,0.0
2736.0,359.0,1.0
24027.0,199.0,0.0
1.0,282.0,1.0
10947.0,248.0,0.0
2505.0,216.0,0.0
10208.0,149.0,1.0
29050.0,365.0,0.0
7954.0,154.0,1.0
33842.0,92.0,1.0
25242.0,354.0,0.0
25525.0,12.0,0.0
16022.0,252.0,1.0
409.0,282.0,1.0
24880.0,48.0,0.0
6237.0,104.0,0.0
6534.0,206.0,0.0
15285.0,1.0,1.0
27856.0,271.0,0.0
6503.0,328.0,0.0
9718.0,216.0,0.0
34065.0,20.0,1.0
8987.0,300.0,1.0
27131.0,274.0,0.0
8595.0,129.0,1.0
28187.0,157.0,0.0
29601.0,48.0,1.0
33423.0,256.0,0.0
8682.0,233.0,1.0
20332.0,108.0,1.0
27775.0,1.0,1.0
19960.0,12.0,0.0
24160.0,300.0,1.0
1143.0,191.0,0.0
14730.0,231.0,0.0
11312.0,68.0,0.0
15259.0,157.0,0.0
22814.0,343.0,0.0
30529.0,142.0,1.0
23870.0,258.0,0.0
4995.0,282.0,1.0
22388.0,25.0,0.0
9565.0,100.0,0.0
8269.0,279.0,1.0
34319.0,354.0,0.0
30184.0,27.0,0.0
21360.0,12.0,0.0
28277.0,92.0,0.0
22298.0,273.0,0.0
29746.0,67.0,1.0
320.0,142.0,0.0
33561.0,244.0,1.0
15877.0,174.0,1.0
25710.0,357.0,0.0
7025.0,140.0,0.0
13565.0,241.0,0.0
18681.0,318.0,1.0
19469.0,318.0,1.0
25292.0,317.0,0.0
1073.0,331.0,1.0
8940.0,86.0,0.0
11597.0,332.0,0.0
10725.0,194.0,0.0
10356.0,140.0,1.0
27515.0,275.0,0.0
34209.0,254.0,0.0
14324.0,373.0,0.0
28901.0,352.0,0.0
28590.0,244.0,0.0
20405.0,48.0,1.0
29521.0,152.0,0.0
17239.0,135.0,0.0
27612.0,134.0,0.0
2148.0,278.0,0.0
2781.0,300.0,1.0
21154.0,62.0,0.0
21144.0,261.0,0.0
1484.0,280.0,0.0
4505.0,285.0,0.0
16882.0,317.0,1.0
21894.0,348.0,0.0
32796.0,8.0,0.0
246.0,268.0,0.0
13005.0,247.0,0.0
883.0,242.0,0.0
12298.0,279.0,1.0
16890.0,331.0,0.0
19050.0,324.0,0.0
15877.0,280.0,0.0
31306.0,157.0,0.0
1896.0,91.0,1.0
26230.0,235.0,0.0
7025.0,331.0,0.0
22964.0,352.0,0.0
28133.0,291.0,0.0
11382.0,255.0,0.0
9879.0,335.0,1.0
25198.0,277.0,0.0
23775.0,319.0,1.0
26036.0,221.0,0.0
6528.0,37.0,0.0
19633.0,288.0,0.0
23500.0,149.0,1.0
24076.0,255.0,0.0
6225.0,218.0,1.0
29511.0,130.0,1.0
341.0,40.0,1.0
22967.0,142.0,1.0
16014.0,71.0,1.0
18684.0,48.0,0.0
27687.0,248.0,0.0
23174.0,91.0,1.0
28645.0,67.0,0.0
16895.0,91.0,1.0
24875.0,159.0,0.0
32674.0,167.0,1.0
23703.0,294.0,1.0
9970.0,106.0,0.0
1896.0,152.0,0.0
863.0,311.0,0.0
983.0,124.0,0.0
15989.0,14.0,0.0
17117.0,106.0,1.0
20982.0,9.0,0.0
9405.0,280.0,1.0
20924.0,35.0,0.0
28212.0,308.0,0.0
7349.0,149.0,1.0
21916.0,361.0,1.0
1143.0,282.0,0.0
12609.0,103.0,0.0
29168.0,248.0,0.0
1238.0,277.0,0.0
2646.0,265.0,0.0
13510.0,343.0,1.0
2746.0,380.0,0.0
26467.0,373.0,1.0
8435.0,162.0,0.0
28541.0,322.0,0.0
23472.0,100.0,0.0
20494.0,91.0,0.0
20099.0,196.0,1.0
32402.0,334.0,0.0
29886.0,1.0,0.0
26922.0,355.0,0.0
32131.0,209.0,0.0
19635.0,258.0,0.0
21099.0,216.0,0.0
23690.0,59.0,0.0
23146.0,172.0,1.0
28320.0,62.0,0.0
14502.0,311.0,0.0
21163.0,165.0,0.0
30091.0,154.0,1.0
8465.0,280.0,0.0
5886.0,1.0,0.0
16513.0,352.0,0.0
17697.0,291.0,0.0
25729.0,19.0,1.0
6966.0,12.0,1.0
24297.0,173.0,0.0
34270.0,372.0,0.0
2148.0,342.0,0.0
33723.0,282.0,1.0
14525.0,302.0,0.0
6964.0,1.0,0.0
11219.0,152.0,0.0
14719.0,277.0,0.0
23039.0,273.0,1.0
30246.0,252.0,0.0
13510.0,302.0,1.0
15795.0,178.0,0.0
